,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
1108,569924201559293952,positive,1.0,,,,2cJustice4all,,0,@united @JMS2802 : outsource it all United Airlines...your customers  are just loving you for it. Outsource. Outsource. Outsource.,,2015-02-23 10:18:12 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
1109,569923809634947072,neutral,1.0,,,,jcmpaz,,0,"@united Hi, Im flying SFO-LAX-SAL-CLO. My connecting time in LAX is 1h45m. Is it enough time? Do I have to collect my bag and recheck on AV?",,2015-02-23 10:16:39 -0800,"Cali,Colombia",
1110,569923507263557632,positive,0.6704,,,,Lisa_Shaw777,,0,@united Thank you! You need to follow back tho otherwise I can't DM you. X,,2015-02-23 10:15:27 -0800,Kona coast/Boston/Milan,Amsterdam
1111,569923045571350528,negative,1.0,Flight Attendant Complaints,0.6588,,brianaverna,,0,"@united it's not getting any better. I'd suggest you get a senior manager to this gate , then retrain these gate people",,2015-02-23 10:13:37 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
1112,569922973798420480,neutral,1.0,,,,mechv1963,,0,"@United States faundation was by faith Judeo Cristian,@Not it was by ideologias.@ http://t.co/mWBk68k0A3",,2015-02-23 10:13:20 -0800,"East Coast, US ",
1113,569922853266694145,negative,1.0,Can't Tell,0.654,,2cJustice4all,,0,@united @JMS2802 : nothing like supporting your own mechanics and maintenance workers...instead United puts out a video of TIMCO doing wifi.,,2015-02-23 10:12:51 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
1114,569922837353402368,positive,0.3586,,0.0,,iworkinsmm,,0,@united Just sent! Thanks :),,2015-02-23 10:12:47 -0800,Los Angeles,Pacific Time (US & Canada)
1115,569922639185072129,negative,1.0,Late Flight,0.6827,,krissy_missylg,,0,@united already missed  connection ugh,,2015-02-23 10:12:00 -0800,,
1116,569922479734595586,negative,0.7,Can't Tell,0.3705,,2cJustice4all,,0,"@united @JMS2802 : sure show a video of your outsourced favorite TIMCO, who has a knack for doing substandard maintenance work on aircraft.",,2015-02-23 10:11:22 -0800,Chicago Illinois Crime.Inc,Central Time (US & Canada)
1117,569922214255919105,negative,1.0,Customer Service Issue,0.6613,,raulcordenillo,,1,@united How do I formally complain about your customer service handler who misconnected me. I was denied boarding &amp; I now lost my bag. Help!,"[41.97495038, -87.89005988]",2015-02-23 10:10:19 -0800,"Stockholm, Sweden ",Stockholm
1118,569922145264009216,negative,1.0,Can't Tell,0.356,,brianaverna,,0,@united there are a lot of unhappy cold people on the bridge in freezing temps for an hour. Not given any info.,,2015-02-23 10:10:02 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
1119,569921652374577153,negative,0.6768,Late Flight,0.6768,,brianaverna,,0,@united flight 3763 IAd-Sat. We're on the outdoor track for an hour,,2015-02-23 10:08:05 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
1120,569921309439709184,negative,1.0,Bad Flight,0.69,,JMS2802,,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline w/out WiFi...and pls no 'unwind' BS.,,2015-02-23 10:06:43 -0800,,
1121,569920760522764288,negative,1.0,Late Flight,1.0,,chefpaulcia,,0,@united u would not be able to rebook me to get home any sooner than a now 2hr delayed flight.  #linesforever #customerservice #fail #again,,2015-02-23 10:04:32 -0800,,Central Time (US & Canada)
1122,569920661642088448,negative,1.0,Can't Tell,0.6732,,_mhertz,,1,@united you're the reason this whole travel experience has been a nightmare,,2015-02-23 10:04:09 -0800,,Pacific Time (US & Canada)
1123,569920593597894657,negative,1.0,Customer Service Issue,0.6906,,_mhertz,,1,@united what a pointless tweet. At least @AmericanAir asked me to follow them to try and resolve,,2015-02-23 10:03:52 -0800,,Pacific Time (US & Canada)
1124,569920508923215872,negative,0.679,Can't Tell,0.679,,_mhertz,,1,@united that's not even an apology,,2015-02-23 10:03:32 -0800,,Pacific Time (US & Canada)
1125,569920406737432577,negative,1.0,Bad Flight,0.6594,,_mhertz,,1,@united that's cool - now what?,,2015-02-23 10:03:08 -0800,,Pacific Time (US & Canada)
1126,569919610025152512,negative,1.0,Customer Service Issue,0.6702,,JMS2802,,0,@united - SERIOUSLY it's 2015?!?!  NO WiFi on a 5hr flight from CLE-SFO #1589.  You're the ONLY airline without WiFi...,,2015-02-23 09:59:58 -0800,,
1127,569919020784185344,negative,1.0,Flight Attendant Complaints,0.6854,,DianeReischling,,0,"@united, b4 boarding this attendant took his shoe &amp;sock off at the desk and showed other agents his foot. So gross. http://t.co/755VpYm4Mv",,2015-02-23 09:57:37 -0800,,Pacific Time (US & Canada)
1128,569918932116643841,neutral,0.7047,,0.0,,iworkinsmm,,0,@United are you able to see if there are seats open on another flight??,,2015-02-23 09:57:16 -0800,Los Angeles,Pacific Time (US & Canada)
1129,569918918602547200,negative,0.6421,Late Flight,0.6421,,BossDDS,,0,@united #unitedairlines so is it 6:20 pm or 12:20?   ORD ABQ 3709.   I can't even take a walk without missing a change.,,2015-02-23 09:57:13 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
1130,569918466821459968,negative,0.7259,Can't Tell,0.3705,,ADanaiBaker,,0,"@united Hopefully my baggage fees will be waived tomorrow when I actually get on a flight, as well as compensation for my hotel room",,2015-02-23 09:55:25 -0800,,
1131,569918449121673216,negative,1.0,Can't Tell,0.6421,,fdashev,,0,"@united Either is fine. However, plundering my hard-earned dollars is not fine.",,2015-02-23 09:55:21 -0800,"Pittsburgh, PA",
1132,569918327767879680,neutral,0.6911,,0.0,,GuruOfGanja,,0,@united @retailbagholder hahaha. At least they gave u a refund.,,2015-02-23 09:54:52 -0800,,
1133,569918026918727680,negative,1.0,Cancelled Flight,1.0,,VictoriaBCToday,,1,"@united your SFO-YYJ fight is Cancelled Flightled several times each week, why even bother?",,2015-02-23 09:53:40 -0800,Downtown Victoria,Pacific Time (US & Canada)
1134,569917363891499008,negative,1.0,Bad Flight,0.6731,,DianeReischling,,1,"@united, and now while waiting for new pilot the door on plane BROKE. why am I global services status  on an airline that's unsafe? STUNNING",,2015-02-23 09:51:02 -0800,,Pacific Time (US & Canada)
1135,569916731595972608,negative,1.0,Cancelled Flight,1.0,,patlee,,0,@united How do I get reimbursed for hotel and taxis for the Cancelled Flightation?,"[0.0, 0.0]",2015-02-23 09:48:32 -0800,"Bay Area, CA",Pacific Time (US & Canada)
1136,569916555154169856,negative,0.6446,Bad Flight,0.3438,,mfsanders,,0,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",,2015-02-23 09:47:49 -0800,"Cleveland, Ohio",Eastern Time (US & Canada)
1137,569916324471828481,negative,1.0,Customer Service Issue,0.3579,,therealdavidsoo,,0,"@united In 2015, United is ""unable"" to look up a flight reservation by passenger name at the YYZ check-in counter - WOW smh #customerservice",,2015-02-23 09:46:54 -0800,"Toronto, Canada",Eastern Time (US & Canada)
1138,569916152283041792,negative,0.6669,Can't Tell,0.3546,,fdashev,,0,"@united e-ticket # 0162389030167, refund request # 16866853, case id # 8465981",,2015-02-23 09:46:13 -0800,"Pittsburgh, PA",
1139,569915992303730689,negative,1.0,Customer Service Issue,1.0,,sbanoub,,1,@united been on the phone for over an hour with customer service and they can't figure it out! awesome service... NOT!,,2015-02-23 09:45:35 -0800,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada)
1140,569915643094396929,negative,1.0,Can't Tell,0.6885,,sbanoub,,0,"@united
You really know how to piss people off. Your Farelock option is fake!",,2015-02-23 09:44:12 -0800,"ÜT: 34.078171,-118.285555",Pacific Time (US & Canada)
1141,569915610890547200,negative,1.0,Late Flight,1.0,,DianeReischling,,0,"@united, last week shanghai to sfo 858 delay 5hrs bc of engine. today sfo-sea delay to ""sick pilot"". no compensation. They Do. Not. Care.",,2015-02-23 09:44:04 -0800,,Pacific Time (US & Canada)
1142,569915576862183425,negative,1.0,Flight Booking Problems,0.6619,,docmartin_10,,0,@united only thing confusing me is why I lost priority boarding? I'm a mileage plus card member 😔,,2015-02-23 09:43:56 -0800,"Fort Wayne, Indiana",Eastern Time (US & Canada)
1143,569915550127800320,negative,1.0,Late Flight,0.6536,,teamcrafty,,0,@united We're hoping to hear from you actually.,,2015-02-23 09:43:50 -0800,Grand Rapids,Quito
1144,569915529496027136,negative,0.6552,Late Flight,0.6552,,teamcrafty,,0,"@united shes been rescheduled for today, but with the frigid cold, being a possible reason for ""maintenance"" it could be the same issue 2day",,2015-02-23 09:43:45 -0800,Grand Rapids,Quito
1145,569915182329286656,negative,1.0,Customer Service Issue,0.6681,,teamcrafty,,0,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",,2015-02-23 09:42:22 -0800,Grand Rapids,Quito
1146,569915133113323520,negative,1.0,Customer Service Issue,0.6657,,teamcrafty,,0,"@united b) I contacted you directly, and the phone service was Laissez Faire at best.  The problem isn't a Cancelled Flightled a flight.",,2015-02-23 09:42:10 -0800,Grand Rapids,Quito
1147,569915029950222337,negative,1.0,Late Flight,0.66,,teamcrafty,,0,"@united a) she's an international. Her phone is on the fritz, I had to get to Chicago from nearly 4 hrs away to figure everything out.",,2015-02-23 09:41:46 -0800,Grand Rapids,Quito
1148,569914377442340865,negative,1.0,Lost Luggage,0.6593,,jwints,,0,"@united sorry for the delayed response. It was UA #381 Chicago to San Fran. Held up for almost an hour on the Tarmac. Also, lost my bags",,2015-02-23 09:39:10 -0800,"Ottawa, Ontario",Pacific Time (US & Canada)
1149,569914369905201153,negative,1.0,Customer Service Issue,0.6392,,8629Fissile,,0,@united Okay thanks if you could please update me. I was told at the airport someone would call me today but they haven't.,,2015-02-23 09:39:08 -0800,,London
1150,569913736774823936,positive,1.0,,,,anthonyNYSSF,,0,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,,2015-02-23 09:36:37 -0800,,Eastern Time (US & Canada)
1151,569913595762311168,negative,1.0,longlines,0.6742,,brianaverna,,0,@united gate C 24 IAD. U released passengers to board w/others deplaning .50 peopleOn bridge while next flight  board http://t.co/HfoF33iyhi,,2015-02-23 09:36:04 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
1152,569913288122765312,negative,0.6557,Cancelled Flight,0.3278,,ljtypes,,0,"@united I'd say most of the public can't extend their vacation a week, point is why advertise multiple flights you can't honor?",,2015-02-23 09:34:51 -0800,H-town,
1153,569912776199704578,negative,1.0,Cancelled Flight,0.6507,,PhilipRose,,1,"@united Cancelled Flights flt from EWR. ""No crew"".Tells wife &amp; 4 yr old to ""get to NY to catch @AirCanada"" to YYZ! Good #customerservice is dead.",,2015-02-23 09:32:48 -0800,"Toronto, ON.....for now.",Central Time (US & Canada)
1154,569912710848057344,negative,1.0,Late Flight,1.0,,ADanaiBaker,,0,"@united Now arriving a day and a half Late Flightr than supposed to. Lesson of the day, don't believe verbal or written confirmations from United",,2015-02-23 09:32:33 -0800,,
1155,569912092351819778,neutral,0.6872,,0.0,,ADanaiBaker,,0,@united BUT you have received confirmation via email that you are confirmed and ticketed on this flight.,,2015-02-23 09:30:05 -0800,,
1156,569911713459408896,negative,1.0,Flight Attendant Complaints,0.3804,,ADanaiBaker,,0,@united Arriving at the airport 2 hours before departure time and still missing your flight bc you actually don't have an electronic ticket,,2015-02-23 09:28:35 -0800,,
1157,569911515106582528,negative,1.0,Late Flight,1.0,,chefpaulcia,,0,@united 1.75 hour delay.  Nothing says sorry like a voucher.  Missing time with family.  #family #precioustime,,2015-02-23 09:27:48 -0800,,Central Time (US & Canada)
1158,569910996824780801,neutral,0.6448,,,,ADanaiBaker,,0,"@united After speaking to a United customer service rep the night before a flight, confirming that everything is ok with your reservation..",,2015-02-23 09:25:44 -0800,,
1159,569910536755748865,negative,1.0,Late Flight,0.3511,,MrEschatologist,,0,@United has two whole people trying to schedule a flight's worth of missed connections. Shameful http://t.co/6kqLhVaP7G,,2015-02-23 09:23:55 -0800,"Arlington, VA",
1160,569910299983130625,negative,1.0,Flight Attendant Complaints,0.3623,,unvoiced,,0,"@united is unfriendly screw family, that hates kids and moms. now waiting on  UA871... pray its better FYVRFN ..due to agent error and tickt",,2015-02-23 09:22:58 -0800,Taipei,Taipei
1161,569909742447009792,negative,1.0,Flight Attendant Complaints,1.0,,brianaverna,,0,"@united  gate agent at EWR "" if you are disabled or in a wheel chair, it's time to board, please step"". STEP UP??? Lol",,2015-02-23 09:20:45 -0800,"CT, NY and most other states",Eastern Time (US & Canada)
1162,569909655813500928,negative,1.0,Customer Service Issue,1.0,,d_goodspeed,,0,@united it won't help...been there done that.,"[29.98877308, -95.33846478]",2015-02-23 09:20:25 -0800,USA,Central Time (US & Canada)
1163,569908928667996160,negative,1.0,Flight Attendant Complaints,0.3469,,unvoiced,,0,@united forces us to check our baby bag on overbooked flight complains to wife that we need to much for our baby.. united has no baby meals,,2015-02-23 09:17:31 -0800,Taipei,Taipei
1164,569908759125991424,positive,0.3646,,0.0,,DanaHFreeman,,0,@united would love help getting there today. In #EWR now. Will take any airline and connections. Thx,,2015-02-23 09:16:51 -0800,"Burlington, Vermont",Eastern Time (US & Canada)
1165,569908628141920256,negative,1.0,Flight Attendant Complaints,0.6546,,unvoiced,,0,@united today take flight to san francisco. .. refuse to let us board with baby early... time we board wont let us take baby carryon bag,,2015-02-23 09:16:19 -0800,Taipei,Taipei
1166,569908175953993728,negative,1.0,Can't Tell,0.3481,,_mhertz,,1,@united we had four scheduled flights on this reservation and literally did not take one! Unreal,,2015-02-23 09:14:32 -0800,,Pacific Time (US & Canada)
1167,569908123550375936,negative,1.0,Customer Service Issue,0.6773,,unvoiced,,0,@united in ORD hotel issued to my 4yr old. Tickets needed fixing again another hour and 5 agents l8r nightmare still not over,,2015-02-23 09:14:19 -0800,Taipei,Taipei
1168,569907773309214721,negative,1.0,Flight Booking Problems,0.6632,,unvoiced,,0,@united 3 hours to rebook but 8 hours l8r the same problem again. Arrive at gate stopped cause now infant is sitting in 4 yr old lap,,2015-02-23 09:12:56 -0800,Taipei,Taipei
1169,569907564156035072,negative,1.0,Customer Service Issue,1.0,,unvoiced,,0,@united arrived in YYZ to take our flight to Taiwan. Reservation missing our ticket numbers. Slow agent Sukhdeep caused us to miss our flt.,,2015-02-23 09:12:06 -0800,Taipei,Taipei
1170,569907141596864514,positive,1.0,,,,D_WaYnE_01,,0,@united thank you!,,2015-02-23 09:10:25 -0800,,
1171,569907031693520896,positive,1.0,,,,gwen1013,,0,@united Thanks for the update.,,2015-02-23 09:09:59 -0800,"New Haven, CT",
1172,569906831352578049,negative,1.0,Can't Tell,0.3442,,JuanseMolano,,0,@united and those three people were awesome working very long hours. It is easy to say sorry on Twitter but you should help your ppl @EWR,,2015-02-23 09:09:11 -0800,,Quito
1173,569906598472228864,negative,1.0,Customer Service Issue,1.0,,JuanseMolano,,0,@united I guess. But what is the excuse for understaffed costumer services? 3 people had to deal with lots of angry passengers. Weather too?,,2015-02-23 09:08:16 -0800,,Quito
1174,569905534020820992,negative,1.0,Cancelled Flight,1.0,,PhilipRose,,0,"@united ,now you have Cancelled Flightled my wife and daughter's flt?? What's going on? Follow me so I can dm details.",,2015-02-23 09:04:02 -0800,"Toronto, ON.....for now.",Central Time (US & Canada)
1175,569905258715082753,negative,1.0,Cancelled Flight,0.7070000000000001,,gwen1013,,0,@united Has it departed? I was awaiting an inbound plane yesterday for three hours and it never arrived. Had to stay overnight (again).,,2015-02-23 09:02:56 -0800,"New Haven, CT",
1176,569905124723675136,neutral,1.0,,,,BossDDS,,0,@united #UnitedAirlines Any other way ORD to ABQ anytime within the next 7 hours?,,2015-02-23 09:02:24 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
1177,569904824793362433,positive,0.6559,,,,bravesandbeer,,0,@united just confirmed a seat! Crisis averted! Beers won't be missed now,,2015-02-23 09:01:13 -0800,Georgia,Eastern Time (US & Canada)
1178,569904716328673280,negative,1.0,Customer Service Issue,0.6232,,ChelseaRhane,,0,@united was that English? I'll DM though I don't think you'll make a plane appear.,,2015-02-23 09:00:47 -0800,"San Diego, CA",Eastern Time (US & Canada)
1179,569904406285516800,negative,1.0,Late Flight,1.0,,Natemaniac12,,0,@united looks like today will be my 6th consecutive delayed flight from you...do I win a prize??? @Southwest Air why don't you fly to SBA? 😭,,2015-02-23 08:59:33 -0800,california,Pacific Time (US & Canada)
1180,569903840507506688,negative,1.0,Late Flight,0.3456,,chefpaulcia,,0,@united sitting in a plane with no pilot.  Thanks! #waitingonapilot #denver #siouxfalls #whyairtravelsucks,,2015-02-23 08:57:18 -0800,,Central Time (US & Canada)
1181,569903812569276416,positive,1.0,,,,kristen_e_short,,0,@united Understood and thanks! I should have tried reaching out sooner.,,2015-02-23 08:57:11 -0800,Chicago,Central Time (US & Canada)
1182,569903366647586818,negative,1.0,Can't Tell,0.3596,,ganteisan,,1,@united already done that. the answer i got was... oops we can give you miles and we're very sorry. but who pays for my discomfort for 9 h?,,2015-02-23 08:55:25 -0800,"Santiago, Chile",Santiago
1183,569903120781852672,negative,0.6667,Cancelled Flight,0.3438,,bgroberto3246,,0,@united received hotel but no food.  Also email for 3750 miles.  Last trip had 3 hr delay and 5000 miles - so less for Cancelled Flightlation?,,2015-02-23 08:54:26 -0800,,
1184,569902743135117314,negative,1.0,Late Flight,1.0,,gwen1013,,1,@united Do we know why UA5282 is delayed x2)? This is getting crazy. I've already had 2 overnight delays. #UnitedAirlines,,2015-02-23 08:52:56 -0800,"New Haven, CT",
1185,569902219602100225,neutral,0.6559,,,,Lincoln_Arms,,0,@united follow back and I'll give you the details.,,2015-02-23 08:50:52 -0800,"Bardstown, KY",Eastern Time (US & Canada)
1186,569902065247322112,negative,1.0,Late Flight,1.0,,LukeXuanLiu,,1,"@united and most frustratingly, all this delay happened either at the gate, or even onboard the aircraft! No heads up in advance!!!",,2015-02-23 08:50:15 -0800,,Atlantic Time (Canada)
1187,569902028719173632,positive,0.6333,,0.0,,jakebellz,,0,@united The DEN b44 agent (9:30am) was amazing. The MPAgent at check in? She sucks. @seanMFmadden @PeterStraubMMA @jmercadoMMA @TonySimsMMA,,2015-02-23 08:50:06 -0800,,
1188,569901679975522304,negative,1.0,Late Flight,1.0,,LukeXuanLiu,,0,"@united my UA3426 on 2/19 was also delayed by 2 hours, stretching my trip way past the midnight, extremely exhausting!",,2015-02-23 08:48:43 -0800,,Atlantic Time (Canada)
1189,569901512190767105,negative,1.0,Late Flight,0.664,,JoeSchueller,,0,@united Ha… you rebooked me in to an 11 hr layover &amp; are robbing me of a night with my family. Too Late Flight for that. Just fly on time for once.,,2015-02-23 08:48:03 -0800,"Research Triangle, NC",Central Time (US & Canada)
1190,569901094945611776,negative,1.0,Late Flight,1.0,,LukeXuanLiu,,0,@united switched to fly united from delta for the past two trips and was very disappointed. Now my UA4646 on 2/23 is delayed by 3 hours!!,,2015-02-23 08:46:23 -0800,,Atlantic Time (Canada)
1191,569901072443166720,positive,1.0,,,,danazezzo,,0,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,,2015-02-23 08:46:18 -0800,"Ashtabula, OH",Central Time (US & Canada)
1192,569900832616943616,negative,1.0,Late Flight,1.0,,kermudgeon,,0,@united  #UnitedAirlines  how long will1531 be delayed.,,2015-02-23 08:45:21 -0800,Colorado,America/Chicago
1193,569900131488632832,negative,1.0,Late Flight,1.0,,kermudgeon,,0,@united Why isn't the flight status updated to delayed UA1532 no board,,2015-02-23 08:42:34 -0800,Colorado,America/Chicago
1194,569899917935714305,negative,1.0,Flight Attendant Complaints,0.3784,,twitarse,,0,@united I paid for economy plus and you put me in the last boarding group so I have to gate check my bags too? @VirginAmerica knows better..,,2015-02-23 08:41:43 -0800,San Francisco Bay Area,
1195,569899063790825472,negative,1.0,Bad Flight,0.6907,,ganteisan,,1,@united i travelled from SCL- IHA feb 17. the AC on my sit (21L) was ON all night. I complaint to FA who never gave me a real answer. Help!,,2015-02-23 08:38:19 -0800,"Santiago, Chile",Santiago
1196,569898994408693760,negative,1.0,Late Flight,1.0,,BossDDS,,1,@united you suck.    9 hour delay?!,,2015-02-23 08:38:03 -0800,"North Suburbs, IL  (Chicago)",Central Time (US & Canada)
1197,569897003255083008,negative,1.0,Can't Tell,0.6733,,tinsleyjim,,0,@united you are the worst airline in the world! From your crap website to your worthless app to your Late Flight flight. You SUCK! Just shut down.,,2015-02-23 08:30:08 -0800,"Mountlake Terrace, WA",Pacific Time (US & Canada)
1198,569896025172742144,neutral,0.3505,,0.0,,bsaitz,,0,"@united @scotthroth scott, need a good book suggestion?",,2015-02-23 08:26:15 -0800,"ÜT: 37.427592,-122.116357",
1199,569895406869483520,negative,0.6589,Customer Service Issue,0.6589,,kristen_e_short,,0,"@united JH, thanks so much for reaching out. I was able to get assistance after waiting for 70 minutes.",,2015-02-23 08:23:47 -0800,Chicago,Central Time (US & Canada)
1200,569894828315533312,negative,1.0,Late Flight,1.0,,ahpandya747,,0,@united 3866 is at a stand still! No pilot or paperwork for fix over 25mins! Problem was fixed 30mins ago. Flight is as is delayed!,,2015-02-23 08:21:29 -0800,New Jersey,Eastern Time (US & Canada)
1201,569894307508965377,neutral,1.0,,,,thepointskid,,0,@united please see dm!!,,2015-02-23 08:19:25 -0800,New York,Eastern Time (US & Canada)
1202,569890681361186818,negative,1.0,Flight Attendant Complaints,0.7021,,cfacekillah,,0,@united. Is it reasonable to wait 45 mins for the bag you made me check because the flight staff couldn't police the overhead bins?,,2015-02-23 08:05:01 -0800,,
1203,569888244856455168,negative,0.6389,Customer Service Issue,0.6389,,cslhilo,,0,@united Please msg me a # for customer service. I will have an invoice for my dry cleaning but won't be able take wet clothes to the airport,,2015-02-23 07:55:20 -0800,"Hilo, HI",Hawaii
1204,569888244155981825,negative,1.0,Customer Service Issue,0.3388,,generationKYLIE,,0,@united AN HOUR DELAY BECAUSE YOU CAN'T PRINT A PIECE OF PAPER!,,2015-02-23 07:55:20 -0800,"Washington, DC",
1205,569888119043915776,negative,0.6545,Customer Service Issue,0.6545,,jnostrant,,0,@united still no response??,,2015-02-23 07:54:50 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
1206,569887452384481280,neutral,1.0,,,,HargobindV,,0,@united 4 people MCI to DEL. Preferably with Jet Airways EWR-BRU-DEL segment. Anytime in December,,2015-02-23 07:52:11 -0800,"Kansas City, Missouri",Central Time (US & Canada)
1207,569886575720574976,negative,0.6821,Customer Service Issue,0.6821,,micheleliston,,0,@united should have been able to get seat assign without paying $174 more - cust sec should have done that for me,,2015-02-23 07:48:42 -0800,"Ashburn, VA",Eastern Time (US & Canada)
1208,569886288691773440,negative,0.6559,Customer Service Issue,0.6559,,MikeShor,,1,"@united There is no ""reference number."" Your agent told me to ""just drive to the airport"" because ""I can't reach anyone there to deliver...""",,2015-02-23 07:47:33 -0800,"Coventry, Connecticut",Eastern Time (US & Canada)
1209,569886219057926144,negative,0.708,Bad Flight,0.3591,,JohntheKiwi,,0,@united Slightly better. Crew spent a long time searching for better altitude. Would have helped to let pax in on why all the sharp drops.,,2015-02-23 07:47:17 -0800,"Stumptown, Baby!",Pacific Time (US & Canada)
1210,569885487508418560,negative,0.6923,Can't Tell,0.3516,,Kris_KAS,,0,@united My credit card was charged on the transaction when I was told it would not be. If the charge goes through I will be contacting you.,,2015-02-23 07:44:22 -0800,New York,
1211,569885185170223105,negative,0.6735,Flight Booking Problems,0.3469,,apharkins,,0,@united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct. How can I get this fixed?,,2015-02-23 07:43:10 -0800,,Central Time (US & Canada)
1212,569885015615664129,positive,0.6576,,,,e_russell,,0,@united Thanks!,,2015-02-23 07:42:30 -0800,Frequently DC/NYC/San Diego,Eastern Time (US & Canada)
1213,569883984190005248,negative,1.0,Can't Tell,0.6392,,ScottHRoth,,0,@united 768 SFO to BOS and no internet it is 2015 what gives?,,2015-02-23 07:38:24 -0800,"Needham, MA",Eastern Time (US & Canada)
1214,569882164382322688,negative,1.0,Customer Service Issue,1.0,,jacob_bach,,0,"@united is the worst. Worst reservation policies. Worst costumer service. Worst worst worst. Congrats, @Delta you're not that bad!",,2015-02-23 07:31:10 -0800,"Milwaukee, WI",
1215,569881449249316864,negative,1.0,Flight Booking Problems,0.6495,,christinphillip,,0,@united I am trying to make/change reservations and getting extremely frustrated!!! Giving up and trying another airline!!!,,2015-02-23 07:28:20 -0800,"Princeton, NJ",Central Time (US & Canada)
1216,569880364811837441,negative,0.68,Customer Service Issue,0.68,,melonbee,,0,"@united I got email update but still no ETA. More communication/details, apology + info on compensation rights would go a long way",,2015-02-23 07:24:01 -0800,,Eastern Time (US & Canada)
1217,569880322487263232,negative,1.0,Late Flight,1.0,,DanaHFreeman,,0,@united Late Flight crew into #btv last nite delayed todays flt. Will miss connection to #cun. Why do I have to play for hotel tonight in #ewr?,,2015-02-23 07:23:51 -0800,"Burlington, Vermont",Eastern Time (US & Canada)
1218,569879943988948992,negative,1.0,Customer Service Issue,0.657,,ErinHughey,,0,@united no they aren't - I just called to check. #WORSTCUSTOMERSERVICE,,2015-02-23 07:22:21 -0800,"Maui, Hawaii",Hawaii
1219,569879623317659648,negative,1.0,Late Flight,0.6421,,jasoncarpio,,0,@united passengers should have been rerouted to match the intended arrival time (even if you have to incur cost to put us in other airlines),,2015-02-23 07:21:04 -0800,"San Francisco, California",Pacific Time (US & Canada)
1220,569879528891416577,positive,0.6289,,0.0,,sentientcheese,,0,"@united been solved,  they finally picked up the second time I called,  thanks for the response JH!  7:21 to dulles works!",,2015-02-23 07:20:42 -0800,,
1221,569878547197616128,negative,1.0,Customer Service Issue,0.3481,,rissels,,0,"@united need to work on your #United #flierfriendly program. At the very least, clue in your flight attendants.",,2015-02-23 07:16:48 -0800,,Central Time (US & Canada)
1222,569878388464177152,negative,1.0,Lost Luggage,1.0,,rissels,,0,@united space. Doctors' notes and everything. And on my first trip they lost my first suitcase. Among other issues- not pleased with #united,,2015-02-23 07:16:10 -0800,,Central Time (US & Canada)
1223,569878139003740163,negative,1.0,Customer Service Issue,0.3463,,rissels,,0,@united 's new #flierfriendly is garbage. Just had to cry to get attendant to find a place for my medical supplies with limited overhead,,2015-02-23 07:15:10 -0800,,Central Time (US & Canada)
1224,569877754801360897,negative,1.0,Late Flight,1.0,,debragordon2012,,0,@united. epic fail. @reagan. no jetway. been here 15 mins on tarmac!,,2015-02-23 07:13:39 -0800,"Williamsburg, VA",Eastern Time (US & Canada)
1225,569877449389051906,neutral,1.0,,,,adamdpeterson,,0,@united at the gate! IAD to RDU,,2015-02-23 07:12:26 -0800,syracuse,Eastern Time (US & Canada)
1226,569876171875328000,negative,0.6771,Late Flight,0.6771,,HeidiJern,,0,"@united thanks for the link, now finally arrived in Brussels, 9 h after schedule...",,2015-02-23 07:07:21 -0800,Brussels,
1227,569875783096741888,neutral,0.6763,,0.0,,AlMehairiAUH,,0,@United to operated #B767-300ER from #Newark to #Zurich @ZRH_airport replacing B767-400ER between 6MAY-23SEP instead till 23OCT #avgeek,,2015-02-23 07:05:49 -0800,Abu Dhabi,Abu Dhabi
1228,569875734677712896,negative,1.0,Lost Luggage,1.0,,ErinHughey,,0,@united 2nd flight in two weeks that you have lost my bag!  Taking my 1K status to @AmericanAir #neveragain #WORSTCUSTOMERSERVICE,,2015-02-23 07:05:37 -0800,"Maui, Hawaii",Hawaii
1229,569875456415170560,neutral,1.0,,,,Ed_Cabello,,0,@united Hi! what is the phone number for reservations in Venezuela? Thanks,,2015-02-23 07:04:31 -0800,Barquisimeto - Maracaibo,Caracas
