,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
12575,570100824703143936,negative,1.0,Customer Service Issue,0.6453,,faisal_tayebjee,,0,@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,,2015-02-23 22:00:03 -0800,,Dublin
12576,570100233398571008,negative,1.0,Lost Luggage,1.0,,CinemaTim,,0,@AmericanAir Who do I report missing baggage to when baggage claim leaves before midnight?,,2015-02-23 21:57:42 -0800,Founder of #MovieChurch,Central Time (US & Canada)
12577,570100035167379456,negative,1.0,Customer Service Issue,1.0,,alexbuffer,,0,.@AmericanAir how about connecting me with a customer service rep? I'd rather speak to a person than a computer. Thanks!,,2015-02-23 21:56:54 -0800,district of columbia,Central Time (US & Canada)
12578,570099970742886400,negative,1.0,Customer Service Issue,0.6748,,LeluBlesa,,0,@AmericanAir TSA. When I tried to check in the things I've bought your people told me it was Late Flight to do it. So... I want my things back,,2015-02-23 21:56:39 -0800,,Buenos Aires
12579,570099716379316224,negative,0.6789,Can't Tell,0.367,,nf14jk,,0,"@AmericanAir arrived +-10pm eastern. Had to deplane on the CRJs airstairs to an icy Tarmac. Valet bags sent to carousel, so it was 10:20pm.",,2015-02-23 21:55:38 -0800,,
12580,570099562548834304,positive,1.0,,,,samcurly,,0,"@AmericanAir attended to and corrected my complaints via Twitter. Whoa. This is the brave, new world we live in. Thank you, American Air :)",,2015-02-23 21:55:02 -0800,LA,Pacific Time (US & Canada)
12581,570099506135437312,negative,1.0,Customer Service Issue,0.6453,,Dani_Haigh,,0,"@AmericanAir couldn't get anyone on the phone all day, the flight you rebooked had me missing a conference.We won't be on flt 1568 tomorrow.","[40.7786084, -73.94979947]",2015-02-23 21:54:48 -0800,"New York, NY",Quito
12582,570098489943666688,negative,0.6562,Can't Tell,0.3352,,FAiRChicago,,0,@AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI,"[41.98051682, -87.73798602]",2015-02-23 21:50:46 -0800,"Chicago, IL",
12583,570097604182351872,negative,0.6576,Can't Tell,0.3723,,Roope00,,0,@AmericanAir It's sad how I can't afford any long distance trips though. :/,,2015-02-23 21:47:15 -0800,WARNING: Explicit language,Helsinki
12584,570097527841693697,positive,0.6883,,,,The_Playmaker20,,0,@AmericanAir btw you guys should consider making a lounge at Austin Intl. airport! Very popuLate Flightd area! Will help the company for sure👌,,2015-02-23 21:46:57 -0800,,
12585,570097483432337408,negative,1.0,Flight Booking Problems,0.34,,carlw1980,,0,"@djevolutionhd As an EP who travels 125K+ miles a yr with @AmericanAir , I would expect more from them than this horrible travel experience",,2015-02-23 21:46:46 -0800,,
12586,570097456786104320,neutral,1.0,,,,lballsy,,0,@AmericanAir Are you expecting any delays out of #DFW tomorrow morning?,,2015-02-23 21:46:40 -0800,,Hawaii
12587,570097279870361600,negative,1.0,Customer Service Issue,1.0,,sirblacktoast,,0,@AmericanAir that was the worst customer service experience ever. Too bad for you I'm a lawyer. Enjoy my wrath.,,2015-02-23 21:45:58 -0800,,
12588,570097189617143808,negative,0.6948,Can't Tell,0.3722,,KyleKaplan,,0,@AmericanAir it's beyond complicated now and it feels like when I used to fly with United. Platinum means nothing.,,2015-02-23 21:45:36 -0800,"iPhone: 40.829401,-73.926223",Pacific Time (US & Canada)
12589,570096856685871106,negative,0.7002,Can't Tell,0.7002,,emrey35,,0,@AmericanAir I look forward to hearing back and hope that my next trip will not be like this,,2015-02-23 21:44:17 -0800,College Station,
12590,570095696491241472,neutral,0.6729999999999999,,,,FOHeming,,0,@AmericanAir Oh trust me. I am in love. It is so beautiful!,,2015-02-23 21:39:40 -0800,Left hand seat in flightdeck,London
12591,570095443364831232,neutral,0.3421,,0.0,,talonclaw126,,0,@AmericanAir followed!  Sure hope you can help!,,2015-02-23 21:38:40 -0800,,
12592,570095131967295489,positive,1.0,,,,Roope00,,0,"@AmericanAir @BoeingAirplanes I really would love to experience first class on that plane,looks stunning!",,2015-02-23 21:37:25 -0800,WARNING: Explicit language,Helsinki
12593,570095043169529857,positive,1.0,,,,The_Playmaker20,,0,"@AmericanAir I love the service and cheap upgrades American Provides! One of the best airlines ever! good food, good seats, amazing thanks!",,2015-02-23 21:37:04 -0800,,
12594,570094749933289473,negative,1.0,Damaged Luggage,0.6788,,JTWolf7,,0,@AmericanAir - you broke my sick wife's luggage handle going from JFK to LAX...she had to drag her bag thru the airport! #customerservice,,2015-02-23 21:35:54 -0800,"Stamford, CT",Pacific Time (US & Canada)
12595,570094120993054720,positive,1.0,,,,gerri_elliott,,0,@AmericanAir @gerri_elliott You will!! Every chance I get! Thanks for keeping me Exec Platinum.,,2015-02-23 21:33:24 -0800,,
12596,570093652120178689,negative,0.6553,Customer Service Issue,0.6553,,marcy_test,,0,@AmericanAir no not yet. Waiting now to be connected to an agent,,2015-02-23 21:31:33 -0800,Arlington VA,
12597,570093520909832192,negative,1.0,Customer Service Issue,1.0,,emrey35,,0,@AmericanAir when should i expect a response from customer relations,,2015-02-23 21:31:01 -0800,College Station,
12598,570093462738984961,neutral,0.6907,,0.0,,marcy_test,,0,@AmericanAir no not yet. Waiting to be connected to an agent,,2015-02-23 21:30:47 -0800,Arlington VA,
12599,570092677196181507,negative,1.0,Customer Service Issue,1.0,,GarrettBogar,,0,"@AmericanAir glad that you WANTED to help me, but you didn't. Have an agent call me before I rant about shitty service every day",,2015-02-23 21:27:40 -0800,,
12600,570092530236149761,negative,1.0,Flight Booking Problems,0.6527,,samcurly,,0,@AmericanAir There are only 24 hours to Cancelled Flight or change itineraries booked online and that 24 hours is just about over. Impossible scenario,,2015-02-23 21:27:05 -0800,LA,Pacific Time (US & Canada)
12601,570092218058346496,negative,0.6705,Cancelled Flight,0.3363,,uneek1908,,0,@AmericanAir there are no more flights via united when I arrive to DFW and my car is parked at IAH 😁,,2015-02-23 21:25:51 -0800,The Great State of TEXAS,Central Time (US & Canada)
12602,570092210466611200,negative,1.0,Flight Booking Problems,0.6527,,Onna_Del_Rey,,0,"@AmericanAir your online site doesn't have flights listed in chronological order, resulting in a mis-purchase. Anything that can be done?",,2015-02-23 21:25:49 -0800,"Cincity, ❤️hio",Eastern Time (US & Canada)
12603,570092184948645889,positive,1.0,,,,FOHeming,,0,@AmericanAir I FOUND MY FOOTAGE!! :D I am so so happy.,,2015-02-23 21:25:43 -0800,Left hand seat in flightdeck,London
12604,570090452809949184,neutral,1.0,,,,uneek1908,,0,@AmericanAir well we cleared customs in AUH. I need to get to IAH after I arrive in DFW. Is it possible to retrieve my luggage in IAD?,,2015-02-23 21:18:50 -0800,The Great State of TEXAS,Central Time (US & Canada)
12605,570090252544708608,neutral,1.0,,,,CineDrones,,0,"@AmericanAir I will and I will share with many, many others. #filmcrew #media @WSJ @nytimes @latimes @chicagotribune",,2015-02-23 21:18:02 -0800,"Orlando, FL ",Eastern Time (US & Canada)
12606,570090251122663425,neutral,0.6799,,0.0,,talonclaw126,,0,@AmericanAir tell me you can get me to ABI earlier than 8 pm tomorrow,,2015-02-23 21:18:02 -0800,,
12607,570088600949411840,negative,0.6945,Can't Tell,0.363,,Lauren_Nann,,0,@AmericanAir #2298. Everyone else  was outstanding.,"[40.77382001, -73.87315003]",2015-02-23 21:11:28 -0800,"Harrison, New York",Eastern Time (US & Canada)
12608,570088470171013120,negative,1.0,Late Flight,1.0,,Charles_Joly,,0,@AmericanAir the last was 2339 dfw to ord. Not weather reLate Flightd... Austin leg delayed as well,,2015-02-23 21:10:57 -0800,"Chicago, Il",Central Time (US & Canada)
12609,570088310334484480,negative,0.6559999999999999,Lost Luggage,0.6559999999999999,,sannimaarit,,0,"@AmericanAir My bag flew with AA while I flew with Delta, and I'm still not sure whose final carrier is referred to.",,2015-02-23 21:10:19 -0800,Finn between Detroit & Toledo,Helsinki
12610,570088135851266048,neutral,1.0,,,,jordnnicole7,,0,@AmericanAir follow me back so I can DM you guys,,2015-02-23 21:09:37 -0800,,Eastern Time (US & Canada)
12611,570087950156898305,negative,1.0,Cancelled Flight,1.0,,marcy_test,,0,@AmericanAir you have Cancelled Flightled my flights because of my last name. Do the right thing and reinstate my tickets,,2015-02-23 21:08:53 -0800,Arlington VA,
12612,570087510941962241,negative,1.0,Cancelled Flight,1.0,,H00SIERB0Y,,0,@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Mon http://t.co/Q37pOWn6uv @Cowboycerrone figures right?,,2015-02-23 21:07:08 -0800,,Arizona
12613,570087305320357888,negative,1.0,Customer Service Issue,1.0,,GrxntChristian,,0,"@AmericanAir you know I love this airline, but why are my friends @MEGENTRIPODI @jordnnicole7 having such a problem retaining info they need",,2015-02-23 21:06:19 -0800,,Central Time (US & Canada)
12614,570087222663229440,negative,0.6978,Cancelled Flight,0.3674,,GarrettBogar,,0,"@AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked",,2015-02-23 21:06:00 -0800,,
12615,570087022292905985,positive,0.6702,,,,fmisle,,0,@americanair Not surprised that you were the Fastest Responding US Brand on Twitter for Q2 + Q3 2014. Also 10th fastest in the world in Q3,,2015-02-23 21:05:12 -0800,"San Antonio, TX / Boston, MA",Eastern Time (US & Canada)
12616,570086891342733312,negative,1.0,Lost Luggage,0.6416,,showbiz411,,0,@AmericanAir you've got to be kidding. Look at the pictures.  I'm hoping it's on the flight that just came in. The whole story is 2 much,,2015-02-23 21:04:41 -0800,"New York, NY",Eastern Time (US & Canada)
12617,570086501222096896,negative,1.0,Customer Service Issue,0.3666,,CathyS_1109,,0,"@AmericanAir You're clueless. A kind rez agnt contacted USAir 4me around midnite, told them what to do. If not that I'd have missed funeral.",,2015-02-23 21:03:08 -0800,,Eastern Time (US & Canada)
12618,570086488324485121,negative,1.0,Flight Attendant Complaints,0.354,,GarrettBogar,,0,"Nice try @AmericanAir I heard your crew whisper ""she's still at the hotel, she probably doesn't think she has to work until tomorrow""",,2015-02-23 21:03:05 -0800,,
12619,570086434410930176,neutral,1.0,,,,MDTwankyTwank,,0,@AmericanAir do you have hand sanitizer in the bathrooms on your flights?,,2015-02-23 21:02:52 -0800,"Greenbow, Alabama",
12620,570086014980648960,negative,1.0,Flight Attendant Complaints,0.6846,,Alefishman,,0,@AmericanAir I'm at the airport right now and your people didn't know how to react and help me with this situation. Very frustrated.,,2015-02-23 21:01:12 -0800,Argentina,Buenos Aires
12621,570085896319401984,positive,0.6807,,,,csckirk,,0,@AmericanAir Thank you,,2015-02-23 21:00:44 -0800,North Texas,Central Time (US & Canada)
12622,570085859132878848,negative,0.6661,Customer Service Issue,0.6661,,CineDrones,,0,"@AmericanAir So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew @chicagotribune @WSJ #nytimes @CNN",,2015-02-23 21:00:35 -0800,"Orlando, FL ",Eastern Time (US & Canada)
12623,570085625061384192,negative,0.6722,Cancelled Flight,0.6722,,iWorldSolutions,,1,"@americanair flight veers off icy runway at @dfwairport. Most DFW flights Cancelled Flighted Monday, Flightaware says. http://t.co/atwyiFh6Zy",,2015-02-23 20:59:39 -0800,World Wide,Pretoria
12624,570085165378068480,negative,1.0,Can't Tell,0.6651,,Caleigh_Wilson,,0,@AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.,,2015-02-23 20:57:49 -0800,"Los Angeles, CA",
12625,570085025896665088,positive,0.6605,,,,tifotter,,0,@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO,,2015-02-23 20:57:16 -0800,"Sugarhood, SLC",Mountain Time (US & Canada)
12626,570084690608201728,negative,1.0,Can't Tell,1.0,,em_fitzpatrick,,0,@AmericanAir YOU FUCKING SUCK,,2015-02-23 20:55:56 -0800,,Eastern Time (US & Canada)
12627,570083543553945600,positive,0.669,,,,lczand,,0,@AmericanAir thank you,,2015-02-23 20:51:23 -0800,SE USA,Central Time (US & Canada)
12628,570082819025838080,neutral,1.0,,,,Gww1863,,0,@AmericanAir on our way now,"[39.8893997, -75.219676]",2015-02-23 20:48:30 -0800,,
12629,570082289939406848,neutral,0.669,,0.0,,uneek1908,,0,@AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?,,2015-02-23 20:46:24 -0800,The Great State of TEXAS,Central Time (US & Canada)
12630,570081797427621888,negative,1.0,Can't Tell,0.6139,,nrosenb1,,0,@AmericanAir Is this a serious thread. Maybe you guys should re-read it. #fail,,2015-02-23 20:44:26 -0800,,
12631,570081695342309377,negative,1.0,Customer Service Issue,0.3599,,jdl_il,,0,@AmericanAir now on 5th plane of the day. First 4 all taken out of svc. Scheduled dep 3 p.m. Still on ground ORD 10:45pm,,2015-02-23 20:44:02 -0800,,
12632,570081679844319232,positive,1.0,,,,SusieKapnas,,0,@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,"[32.9176348, -97.0163282]",2015-02-23 20:43:58 -0800,,Eastern Time (US & Canada)
12633,570081513087369216,negative,1.0,Lost Luggage,1.0,,showbiz411,,0,@AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,,2015-02-23 20:43:18 -0800,"New York, NY",Eastern Time (US & Canada)
12634,570081165459259392,neutral,1.0,,,,Amrutafrika,,0,@AmericanAir sent,,2015-02-23 20:41:56 -0800,,
12635,570080703171448832,neutral,1.0,,,,aprilteybrown,,0,@AmericanAir what about flight 1239?,,2015-02-23 20:40:05 -0800,"Washington, D.C.",Eastern Time (US & Canada)
12636,570080608996556800,positive,1.0,,,,JohnHam2500,,0,@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia,,2015-02-23 20:39:43 -0800,,
12637,570080545461407745,negative,1.0,Customer Service Issue,1.0,,samcurly,,0,"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",,2015-02-23 20:39:28 -0800,LA,Pacific Time (US & Canada)
12638,570080397628825600,negative,1.0,Can't Tell,1.0,,JasonShaw2,,0,@AmericanAir yeah and what are they gunna? Nothing your whole organization is a joke,,2015-02-23 20:38:53 -0800,Belleville,Eastern Time (US & Canada)
12639,570079755560595456,negative,0.6648,Cancelled Flight,0.6648,,SarahFoglia,,0,@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,,2015-02-23 20:36:19 -0800,"Tampa, Florida",Quito
12640,570079290953486338,negative,0.6569,Damaged Luggage,0.3449,,CineDrones,,0,"@AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear",,2015-02-23 20:34:29 -0800,"Orlando, FL ",Eastern Time (US & Canada)
12641,570079030029848579,negative,1.0,Late Flight,1.0,,titoebc,,0,@AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8,,2015-02-23 20:33:26 -0800,,
12642,570078673090408448,negative,0.6827,Flight Booking Problems,0.6827,,Rachelgaffney,,0,@AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,,2015-02-23 20:32:01 -0800,"Dallas,Tx",Central Time (US & Canada)
12643,570078556711026688,positive,0.6487,,,,Ben_Epperson,,0,@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.,,2015-02-23 20:31:34 -0800,Texas,Central Time (US & Canada)
12644,570078022201532419,negative,1.0,Flight Booking Problems,0.6564,,kiasuchick,,0,@AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(,,2015-02-23 20:29:26 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
12645,570077997648064512,negative,1.0,longlines,0.3866,,_apm_23,,0,@AmericanAir we had to sit in the airport a long periolodicly time. the planes were nasty,,2015-02-23 20:29:20 -0800,,
12646,570077431484121088,neutral,0.6509999999999999,,0.0,,csckirk,,0,@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,,2015-02-23 20:27:05 -0800,North Texas,Central Time (US & Canada)
12647,570077011324096514,positive,0.6832,,0.0,,ZamaTea,,0,@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644,"[41.99335821, -87.91260807]",2015-02-23 20:25:25 -0800,,Pacific Time (US & Canada)
12648,570075821127249920,negative,1.0,Late Flight,1.0,,RealDavidSilva,,0,@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical,,2015-02-23 20:20:41 -0800,,Arizona
12649,570075716861206528,neutral,0.6468,,0.0,,King_Lito10,,0,@AmericanAir do you guys have wifi on international flights?,,2015-02-23 20:20:17 -0800,"The gym, having a pizza. ",Eastern Time (US & Canada)
12650,570075101326024704,negative,1.0,Can't Tell,0.6942,,siltonygonzalez,,0,"@AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.",,2015-02-23 20:17:50 -0800,,
12651,570074976428158976,negative,1.0,Lost Luggage,0.7059,,siltonygonzalez,,0,@AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,,2015-02-23 20:17:20 -0800,,
12652,570074886606958592,positive,0.7009,,,,lsongne,,0,@AmericanAir Just followed you.,,2015-02-23 20:16:59 -0800,"Orange County, CA",Pacific Time (US & Canada)
12653,570074601801318400,neutral,1.0,,,,nrosenb1,,0,@AmericanAir What are Preferred Seats?,,2015-02-23 20:15:51 -0800,,
12654,570073396152676352,negative,1.0,Late Flight,0.3485,,jdl_il,,0,@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,,2015-02-23 20:11:03 -0800,,
12655,570072578540347393,neutral,0.6876,,0.0,,JMeszar,,0,@AmericanAir the Late Flightst usair4603. Earlier 4591,,2015-02-23 20:07:48 -0800,"Bedford, NH",Eastern Time (US & Canada)
12656,570072153607049218,neutral,0.6678,,0.0,,aprilteybrown,,0,@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,,2015-02-23 20:06:07 -0800,"Washington, D.C.",Eastern Time (US & Canada)
12657,570072031502340096,negative,0.6827,Late Flight,0.6827,,samuel_cloude,,0,@AmericanAir what is going on with the flight 2417? It has been delay a lot .,,2015-02-23 20:05:38 -0800,Mexico DF,
12658,570071877089148928,neutral,1.0,,,,muyguapo8,,0,@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,,2015-02-23 20:05:01 -0800,,Eastern Time (US & Canada)
12659,570070485653786624,negative,1.0,Customer Service Issue,1.0,,Caleigh_Wilson,,0,@AmericanAir We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.,,2015-02-23 19:59:29 -0800,"Los Angeles, CA",
12660,570070483338731520,negative,1.0,Flight Booking Problems,1.0,,JMeszar,,0,@AmericanAir which one.?i have been booked on 6 different ones in the past 2 days,,2015-02-23 19:59:29 -0800,"Bedford, NH",Eastern Time (US & Canada)
12661,570070364723814402,negative,1.0,Customer Service Issue,0.6791,,sirmunchie,,0,"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.",,2015-02-23 19:59:01 -0800,eating curly fries w/ the wife,Eastern Time (US & Canada)
12662,570070044547403777,negative,1.0,Customer Service Issue,1.0,,CineDrones,,0,"@AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew",,2015-02-23 19:57:44 -0800,"Orlando, FL ",Eastern Time (US & Canada)
12663,570069642976239616,neutral,0.6685,,0.0,,DWare_Laflare,,0,@AmericanAir yes....twice...for two different flights and occasions,,2015-02-23 19:56:08 -0800,Miami,Pacific Time (US & Canada)
12664,570069345818161152,neutral,1.0,,,,stormxlove47,,0,@AmericanAir Why is your cover photo of TWA? Just wondering.,,2015-02-23 19:54:58 -0800,AJ's Heart,Pacific Time (US & Canada)
12665,570069262586540032,negative,1.0,Customer Service Issue,0.6707,,AtomicSyzygy,,0,@AmericanAir unable to access the website.  Will try again.,,2015-02-23 19:54:38 -0800,,
12666,570069217879461889,neutral,1.0,,,,MEGENTRIPODI,,0,@AmericanAir yikes.,,2015-02-23 19:54:27 -0800,,
12667,570068649295241216,neutral,1.0,,,,jaxyeary,,0,.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,,2015-02-23 19:52:12 -0800,"Washington, DC via Wisconsin",Eastern Time (US & Canada)
12668,570068466717237249,negative,0.6648,Bad Flight,0.345,,csw65,,0,@AmericanAir Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF,,2015-02-23 19:51:28 -0800,Louisville KY ,Eastern Time (US & Canada)
12669,570068449646346240,neutral,1.0,,,,kiasuchick,,0,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,,2015-02-23 19:51:24 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
12670,570068397544710144,negative,0.7023,Bad Flight,0.7023,,zZzTeHzZz,,0,@AmericanAir I loved todays fight. But there was a bad draft on the airplane please add more air to air thanksm,,2015-02-23 19:51:11 -0800,,Central Time (US & Canada)
12671,570068393736302594,positive,1.0,,,,nickandriani,,0,Keep it up :) @AmericanAir,,2015-02-23 19:51:11 -0800,kansas city,Central Time (US & Canada)
12672,570067446712791040,negative,1.0,Late Flight,1.0,,louprice13,,0,@AmericanAir @louprice13 @aacustomerservice. Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.,,2015-02-23 19:47:25 -0800,Chicago,
12673,570066231757180928,negative,0.6566,Customer Service Issue,0.6566,,RobGlaser,,0,@AmericanAir thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.,,2015-02-23 19:42:35 -0800,"Seattle, WA, USA",
12674,570066226233417728,negative,1.0,Bad Flight,0.6966,,lczand,,0,@AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.,,2015-02-23 19:42:34 -0800,SE USA,Central Time (US & Canada)
12675,570065545392861184,negative,1.0,Can't Tell,1.0,,JasonShaw2,,4,@AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke,,2015-02-23 19:39:51 -0800,Belleville,Eastern Time (US & Canada)
12676,570065322369101824,negative,1.0,Customer Service Issue,0.3579,,JasonShaw2,,4,@AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather,,2015-02-23 19:38:58 -0800,Belleville,Eastern Time (US & Canada)
12677,570064927550889984,negative,1.0,Customer Service Issue,1.0,,JasonShaw2,,4,@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,,2015-02-23 19:37:24 -0800,Belleville,Eastern Time (US & Canada)
12678,570064554232688640,negative,1.0,Cancelled Flight,0.6657,,JasonShaw2,,4,@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,,2015-02-23 19:35:55 -0800,Belleville,Eastern Time (US & Canada)
12679,570064443159089153,negative,1.0,Customer Service Issue,1.0,,youroptimallife,,0,@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,,2015-02-23 19:35:29 -0800,New York ,
12680,570064285860171776,negative,1.0,Cancelled Flight,1.0,,JasonShaw2,,5,@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,,2015-02-23 19:34:51 -0800,Belleville,Eastern Time (US & Canada)
12681,570064025918115840,negative,1.0,Cancelled Flight,1.0,,JasonShaw2,,4,@AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have,,2015-02-23 19:33:49 -0800,Belleville,Eastern Time (US & Canada)
12682,570063648468688899,negative,1.0,Customer Service Issue,0.6624,,nrosenb1,,0,@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,,2015-02-23 19:32:19 -0800,,
12683,570063451143462913,positive,1.0,,,,shaun_souza,,0,@AmericanAir I've just received the ticket. Thank you for your help,,2015-02-23 19:31:32 -0800,,
12684,570063192581390336,neutral,1.0,,,,wfaachannel8,,5,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",,2015-02-23 19:30:31 -0800,"Dallas, TX",Central Time (US & Canada)
12685,570063107701272576,negative,1.0,Customer Service Issue,1.0,,nrosenb1,,0,@AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...,,2015-02-23 19:30:10 -0800,,
12686,570062369096908801,negative,1.0,Late Flight,1.0,,ImagineHC,,0,"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.",,2015-02-23 19:27:14 -0800,Miami FL,Eastern Time (US & Canada)
12687,570061921145065473,negative,1.0,Can't Tell,0.6559999999999999,,joshua_saucedo,,0,@AmericanAir so disappointed with this airline never again will I book with you guys,,2015-02-23 19:25:27 -0800,,
12688,570060846241611777,positive,1.0,,,,NickWellen,,0,@AmericanAir thanks,,2015-02-23 19:21:11 -0800,Minnesota,
12689,570060776301424641,negative,1.0,Lost Luggage,0.3564,,jwmb6c,,0,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",,2015-02-23 19:20:54 -0800,"Kansas City, MO",Central Time (US & Canada)
12690,570060726523584512,negative,0.6356,Customer Service Issue,0.6356,,Tai00,,0,@AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?,,2015-02-23 19:20:43 -0800,,Eastern Time (US & Canada)
12691,570060687164067840,negative,0.6548,Cancelled Flight,0.3327,,shelia_talia,,0,"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",,2015-02-23 19:20:33 -0800,,
12692,570060649780400128,negative,1.0,Flight Booking Problems,0.7033,,nrosenb1,,0,@AmericanAir @nrosenb1 It's not allowing me to book available seats,,2015-02-23 19:20:24 -0800,,
12693,570059874480091136,negative,1.0,Cancelled Flight,1.0,,DonnyrMartin,,0,"@AmericanAir seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.",,2015-02-23 19:17:19 -0800,"Waco, TX",Central Time (US & Canada)
12694,570058070224728064,negative,1.0,Late Flight,0.6802,,Vink401,,0,@AmericanAir of delays and trapped on planes with no water or air. Never ever ever again. #neveragain #aafail,,2015-02-23 19:10:09 -0800,"Miami, FL",
12695,570057993770831872,negative,1.0,Customer Service Issue,1.0,,Caleigh_Wilson,,0,@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,,2015-02-23 19:09:51 -0800,"Los Angeles, CA",
12696,570057871058079745,negative,1.0,Customer Service Issue,1.0,,weezerandburnie,,0,@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern,,2015-02-23 19:09:22 -0800,Belle MO,
12697,570057855358935043,negative,1.0,Customer Service Issue,1.0,,amydresnick,,0,@AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help,,2015-02-23 19:09:18 -0800,,
12698,570057809037008896,negative,1.0,Late Flight,1.0,,Vink401,,0,@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,,2015-02-23 19:09:07 -0800,"Miami, FL",
